GEOID,NAME,State,County,ALAND,AWATER,B01001_001E,B01001_calc_pctGE65E,B01001_calc_pctGE65E_BOX_COX,B03002_calc_pctNHWhiteE,PCT_Pop_Minority,B01001_003E,B01001_027E,Total_Young_People,PCT_Young_People,B17020_calc_pctPovE,B25002_calc_pctVacE,B15002_calc_pctLTHSE,B08201_calc_pctNoVehE,B08201_calc_pctNoVehE_BOX_COX,B28002_calc_pctNoIntE,B18101_calc_pctDE,PCT_HH_Lives_Alone,B16004_calc_pctGE18LEAE,B01001_calc_pctDependE,PCT_HU_Built_Prior_1970,B25002_001E,B25002_calc_pctTotalOwnE,B25002_calc_pctTotalRentE,Mean_Annual_Est_PM2_5_?g_m3,CASTHMA_CrudePrev,Area_SqKm,Pop_Density_PPL_SqKm,Pop_Density_PPL_SqKm_BOX_COX,High_Summer_Mean_LST_F,PCT_TreeCanopy,PCT_TreeCanopy_BOX_COX,PCT_LackingCanopy,PCT_ImperviousSurfaces,WF_HousingDensity_MEAN,WF_HousingDensity_MEAN_BOX_COX,WF_Exp_Type_MEAN,WF_RiskToHome_Mean,WF_RiskToHome_Mean_BOX_COX,WF_HazardPotential_Mean,WF_HazardPotential_Mean_BOX_COX,Cnt_Rd_Inter,Cnt_Rd_Inter_Per_Sqkm,Cnt_Rd_Inter_Per_Sqkm_BOX_COX,count_property,count_fs_risk_100_year00,count_fs_risk_100_year30,pct_fs_risk_100_year00,pct_fs_risk_100_year00_BOX_COX,pct_fs_risk_100_year30,pct_fs_risk_100_year30_BOX_COX,Pct_Tract_Blw_SL_2050,Avg_Vul_2050,MAX_CC,Pct_Riparian,Pct_Riparian_SQUARE_ROOT,Pct_Area_Protect,Pct_Area_Protect_BOX_COX,Pct_Area_Restore,Pct_Area_Restore_BOX_COX,Pct_Tract_Undev,Single_Tract,Coastal_Tract,Mangrove_Length,Spartina_Length,Man_Index,Man_Index_Nat_Rank,Man_Index_Nat_Pctl,Man_Index_Nat_Quan,Man_Index_St_Rank,Man_Index_St_Pctl,Man_Index_Cnty_Rank,Man_Index_Cnty_Pctl,Spart_Index,Spart_Index_Nat_Rank,Spart_Index_Nat_Pctl,Spart_Index_Nat_Quan,Spart_Index_St_Rank,Spart_Index_St_pctl,Spart_Index_Cnty_Rank,Spart_Index_Cnty_pctl,Flood_Buddy_Index,Flood_Buddy_Index_Nat_Rank,Flood_Buddy_Index_Nat_Pctl,Flood_Buddy_Index_Nat_Quan,Flood_Buddy_Index_St_Rank,Flood_Buddy_Index_St_Pctl,Flood_Buddy_Index_Cnty_Rank,Flood_Buddy_Index_Cnty_Pctl,Vul_Pop_Index,Vul_Pop_Index_Nat_Rank,Vul_Pop_Index_Nat_Pctl,Vul_Pop_Index_Nat_Quan,Vul_Pop_Index_St_Rank,Vul_Pop_Index_St_Pctl,Vul_Pop_Index_Cnty_Rank,Vul_Pop_Index_Cnty_Pctl,Trees_Index,Trees_Index_Nat_Rank,Trees_Index_Nat_Pctl,Trees_Index_Nat_Quan,Trees_Index_St_Rank,Trees_Index_St_Pctl,Trees_Index_Cnty_Rank,Trees_Index_Cnty_Pctl,Cooling_Center_Index,Cooling_Center_Index_Nat_Rank,Cooling_Center_Index_Nat_Pctl,Cooling_Center_Index_Nat_Quan,Cooling_Center_Index_St_Rank,Cooling_Center_Index_St_Pctl,Cooling_Center_Index_Cnty_Rank,Cooling_Center_Index_Cnty_Pctl,Heat_Buddy_Index,Heat_Buddy_Index_Nat_Rank,Heat_Buddy_Index_Nat_Pctl,Heat_Buddy_Index_Nat_Quan,Heat_Buddy_Index_St_Rank,Heat_Buddy_Index_St_Pctl,Heat_Buddy_Index_Cnty_Rank,Heat_Buddy_Index_Cnty_Pctl,Home_Hardening_Index,Home_Hardening_Index_Nat_Rank,Home_Hardening_Index_Nat_Pctl,Home_Hardening_Index_Nat_Quan,Home_Hardening_Index_St_Rank,Home_Hardening_Index_St_Pctl,Home_Hardening_Index_Cnty_Rank,Home_Hardening_Index_Cnty_Pctl,Air_Filtration_Index,Air_Filtration_Index_Nat_Rank,Air_Filtration_Index_Nat_Pctl,Air_Filtration_Index_Nat_Quan,Air_Filtration_Index_St_Rank,Air_Filtration_Index_St_Pctl,Air_Filtration_Index_Cnty_Rank,Air_Filtration_Index_Cnty_Pctl,Improved_Egress_Index,Improved_Egress_Index_Nat_Rank,Improved_Egress_Index_Nat_Pctl,Improved_Egress_Index_Nat_Quan,Improved_Egress_Index_St_Rank,Improved_Egress_Index_St_Pctl,Improved_Egress_Index_Cnty_Rank,Improved_Egress_Index_Cnty_Pctl,In_Flood_Aware_Index,In_Flood_Aware_Index_Nat_Rank,In_Flood_Aware_Index_Nat_Pctl,In_Flood_Aware_Index_Nat_Quan,In_Flood_Aware_Index_St_Rank,In_Flood_Aware_Index_St_Pctl,In_Flood_Aware_Index_Cnty_Rank,In_Flood_Aware_Index_Cnty_Pctl,In_Flood_Egress_Index,In_Flood_Egress_Index_Nat_Rank,In_Flood_Egress_Index_Nat_Pctl,In_Flood_Egress_Index_Nat_Quan,In_Flood_Egress_Index_St_Rank,In_Flood_Egress_Index_St_Pctl,In_Flood_Egress_Index_Cnty_Rank,In_Flood_Egress_Index_Cnty_Pctl,Pres_Open_Space_Index,Pres_Open_Space_Index_Nat_Rank,Pres_Open_Space_Index_Nat_Pctl,Pres_Open_Space_Index_Nat_Quan,Pres_Open_Space_Index_St_Rank,Pres_Open_Space_Index_St_Pctl,Pres_Open_Space_Index_Cnty_Rank,Pres_Open_Space_Index_Cnty_Pctl,Reduce_Imp_Surf_Index,Reduce_Imp_Surf_Index_Nat_Rank,Reduce_Imp_Surf_Index_Nat_Pctl,Reduce_Imp_Surf_Index_Nat_Quan,Reduce_Imp_Surf_Index_St_Rank,Reduce_Imp_Surf_Index_St_Pctl,Reduce_Imp_Surf_Index_Cnty_Rank,Reduce_Imp_Surf_Index_Cnty_Pctl,Restore_Builtup_Index,Restore_Builtup_Index_Nat_Rank,Restore_Builtup_Index_Nat_Pctl,Restore_Builtup_Index_Nat_Quan,Restore_Builtup_Index_St_Rank,Restore_Builtup_Index_St_Pctl,Restore_Builtup_Index_Cnty_Rank,Restore_Builtup_Index_Cnty_Pctl,intervention_score,Shape__Area,Shape__Length
6037189702,Census Tract 1897.02,California,Los Angeles County,1458586,0,2201,18.1,6.730041066,79,21,30,62,92,4.179918219,13.2,18.6,2.5,14.2,3.904743641,5.4,11.1,54.5,8.6,27.4,75,1599,45.5,35.8,11.495532,7.2,1.458586273,1509,14.51946365,105.0247345,11.22811344,3.46897455,88.77188656,32.82059186,633.4130031,11.01767935,0.465559017,0.013021903,-4.062504184,153.889715,7.571524647,39,26.7382202,4.254293915,714,69,76,9.6999998,3.210309049,10.6000004,3.348372027,,0.1414286,0,0,0,62.50622407,316.2408716,37.49377593,6.356305801,62.5062256,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.663708021,49927,69.10651256,4,1415,17.60826282,146,6.231327358,4.060222514,68915,95.3893003,3,7330,91.21453459,2127,90.78104994,3.166887432,69756,96.5533947,3,7580,94.32553509,2253,96.15877081,3.3402574,41935,58.0441553,2,5909,73.53160777,2091,89.24455826,3.501359137,53335,73.82379403,3,5737,71.39123942,1194,50.9603073,2.830014543,30938,42.82234065,2,4818,59.95520159,1947,83.09859155,2.728879499,42817,59.26500104,2,3271,40.70433051,617,26.33376014,2.583099659,26099,36.12429926,2,4424,55.05226481,1711,73.026035,2.273185689,17909,24.78787459,1,3862,48.05873569,1477,63.0388391,3.438897754,51349,71.07481487,3,3406,42.38427078,484,20.657277,2.779182719,27165,37.5998339,2,2784,34.64410154,799,34.10157917,2,2130847.736,8429.582876
6037190100,Census Tract 1901,California,Los Angeles County,600603,0,4453,7.3,3.478087989,50.3,49.7,51,0,51,1.145295307,17.2,13.7,5.8,19.3,4.568288827,7.6,6.9,50.7,15.9,10,64.3,3075,1.9,84.4,11.5764627,7.8,0.600606458,7414,20.85399226,110.7879,1.202398801,0.189199535,98.7976012,83.2481203,2989.028875,15.73000984,0.031951009,0.00079196,-6.407060213,166.6530303,7.744091077,36,59.939415,5.664034147,325,29,42,8.8999996,3.046543922,12.8999996,3.73993957,,0,4,0,0,6.495468278,10.2171195,93.50453172,9.296188245,6.4954681,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.616555796,69686,96.45650218,5,6741,83.88501742,1581,67.47759283,3.506734977,56051,77.58322375,3,5174,64.3852663,1306,55.74050363,2.962271678,65845,91.13987127,3,6908,85.96316575,2054,87.66538626,1.984255644,15625,21.62641013,1,3193,39.73369836,1559,66.53862569,3.445636863,51645,71.4845318,3,5475,68.1309109,1029,43.91805378,2.255836931,18766,25.97411586,1,3420,42.55848681,1674,71.446863,4.283731839,69524,96.23226521,3,7352,91.48830264,1938,82.71446863,1.942472132,10678,14.77887743,1,1979,24.62667994,833,35.5527102,1.817746911,10026,13.87639283,1,2318,28.84519662,916,39.09517712,4.372261483,68263,94.4868157,3,6802,84.64410154,1682,71.78830559,3.141300104,45487,62.96075853,2,4241,52.77501244,1187,50.66154503,1,879425.1169,4056.283026
6037206010,Census Tract 2060.10,California,Los Angeles County,1418137,20551,4121,16.5,6.324249165,7.7,92.3,134,52,186,4.513467605,30.7,2.2,49.4,28.1,5.460562481,18.4,14.8,20,46.3,36.2,68.1,1286,6.7,91.1,12.0378389,8.2,1.418139085,2906,16.92172118,113.7563171,2.316022799,0.947781444,97.6839772,64.06147022,1001.560635,12.29457197,0.157093426,0.001790042,-5.74528402,11.84390863,3.001166475,35,24.6802311,4.123564503,426,158,159,37.0999985,6.36587679,37.2999992,6.274861068,,0.0665333,6,0.536041755,0.732148725,29.74991465,104.2567847,70.25008535,8.292541533,29.7499142,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.427568391,66120,91.52052045,5,5060,62.96665007,921,39.30857875,4.26224348,70718,97.88497474,3,7682,95.5948233,2232,95.26248399,2.738159586,55310,76.55754724,3,5060,62.96665007,1388,59.24029023,2.549906421,25378,35.12630632,2,4349,54.11896466,1832,78.19035425,3.58683639,55773,77.19842204,3,6151,76.54305625,1448,61.80110969,2.152233431,16818,23.27773548,1,3166,39.3977103,1593,67.98975672,4.721787366,71733,99.28991626,3,7884,98.1085117,2214,94.49423816,2.838489576,32753,45.33462523,2,5357,66.66251867,1979,84.46436193,2.81431131,30542,42.27420583,2,5423,67.4838228,1928,82.28766539,4.556589421,69996,96.88559762,3,7375,91.77451468,1927,82.24498506,3.856032703,66433,91.95376843,3,6726,83.69835739,1993,85.06188647,3,2068500.41,7682.542273
6037297000,Census Tract 2970,California,Los Angeles County,1451022,0,5597,17.4,6.554724494,46.9,53.1,158,179,337,6.021082723,8.5,6.9,4.8,2.5,1.041908242,6.5,9.9,26.9,7.3,35,79.6,2510,56,37.1,10.0249147,7.6,1.451020634,3857,18.04513362,106.3510513,4.331265509,1.815743764,95.66873449,56.61901802,1284.858824,13.02732518,0.050248139,0.00065161,-6.562821335,0.682972136,-0.370443724,40,27.566803,4.304524685,1427,58,60,4.0999999,1.741511608,4.1999998,1.767057956,,0,0,0,0,20.70389058,60.49366038,79.29610942,8.707700741,20.7038898,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2397165,62302,86.23572566,5,3789,47.15032354,569,24.28510457,3.268699606,45999,63.66945809,2,3623,45.08461921,767,32.73580879,2.725332856,54421,75.32701225,3,4928,61.32404181,1336,57.02091336,2.126661891,17982,24.88891965,1,3510,43.67844699,1635,69.78233035,3.511874196,53639,74.2445844,3,5789,72.03832753,1230,52.49679898,1.702398486,9261,12.81749602,1,1989,24.75111996,1203,51.34443022,2.569762572,38876,53.80995225,2,2778,34.56943753,487,20.78531797,1.831915886,8697,12.03681916,1,1647,20.49527128,720,30.72983355,1.494301705,5800,8.026853069,1,1518,18.88999502,617,26.33376014,3.638746086,56912,78.77500173,3,4342,54.03185665,819,34.95518566,2.625266367,20390,28.22202229,1,2164,26.92882031,611,26.07767819,0,2103694.794,6900.751373
6037138000,Census Tract 1380,California,Los Angeles County,4472197,0,4780,22.7,7.809070619,72.1,27.9,197,95,292,6.108786611,8.5,5.5,5.7,0.8,-0.216441726,2.9,11.9,22.5,12.4,40.7,65.2,1904,77.3,17.2,10.2437649,7.6,4.472199015,1069,13.35910418,112.3036804,11.04468599,3.43644702,88.95531401,18.94061997,391.7031219,9.771312801,0.622248271,0.104423852,-2.182232944,369.2836694,9.587160873,41,9.1677494,2.631193503,2429,299,330,12.3000002,3.683795474,13.6000004,3.849043991,,0.3831667,0,0,0,76.42895805,426.8553774,23.57104195,5.13240233,76.4289551,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.69084681,50542,69.95778255,4,1479,18.40467894,151,6.44472898,3.484445747,55218,76.43020278,3,5029,62.58088601,1245,53.13700384,2.867126437,62401,86.37275936,3,6300,78.39721254,1847,78.83055911,3.803909517,52104,72.11986989,3,6583,81.91886511,2185,93.25650875,3.366773922,49151,68.03238978,3,5110,63.58885017,841,35.8941528,3.536051155,46900,64.91660323,2,6306,78.47187656,2176,92.87238583,2.722029355,42670,59.06152675,2,3247,40.40567446,611,26.07767819,3.257025255,43197,59.790989,2,6421,79.90293678,2159,92.14682032,2.586379505,25233,34.92560039,2,4855,60.41562967,1801,76.86726419,3.235234458,45146,62.48875355,2,2617,32.56595321,296,12.63337601,2.718331193,24417,33.79611046,2,2555,31.79442509,727,31.02859582,0,6549039.265,11494.55823
6037186203,Census Tract 1862.03,California,Los Angeles County,842700,0,3416,13.6,5.537062618,32.4,67.6,160,54,214,6.264637002,4.8,3.5,9.9,0.7,-0.339759348,2.7,7.2,16,19.4,35.3,66.2,1156,80,16.5,11.5970812,6.5,0.84269985,4054,18.2484494,110.6457901,10.81789137,3.395688619,89.18210863,42.52754237,1345.744111,13.16663461,0.186368477,0.001307055,-6.002502946,39.24330118,4.915772622,31,36.7865257,4.791016915,1110,45,88,4.0999999,1.741511608,7.9000001,2.801043599,,0,0,0,0,45.84980237,199.1155114,54.15019763,7.447520607,45.8498039,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.127887281,59997,83.04519344,5,3156,39.27327028,410,17.49893299,2.793233829,24761,34.27226798,2,1193,14.84569438,176,7.511737089,2.550214863,39062,54.06740951,2,2701,33.61124938,661,28.21169441,2.435023915,23250,32.18077376,1,4113,51.18218019,1775,75.75757576,3.378250034,49508,68.52654163,3,5162,64.23593828,865,36.91848058,2.144975646,16675,23.07979791,1,3142,39.09905426,1584,67.6056338,2.578809229,39122,54.15046024,2,2812,34.9925336,495,21.12676056,1.73819346,7190,9.950861651,1,1361,16.93628671,628,26.8032437,1.655054582,7829,10.83535193,1,1895,23.58138377,772,32.94921041,3.439772405,51366,71.09834591,3,3409,42.42160279,486,20.74263764,2.461509152,14105,19.5224583,1,1464,18.21801891,377,16.09048229,0,1227372.528,5795.903234
6037197600,Census Tract 1976,California,Los Angeles County,388300,0,2166,9.4,4.235603003,32.8,67.2,48,44,92,4.247460757,8.3,7.9,19,4.7,1.928476024,5.2,8.9,28.9,21.1,20.2,76.1,988,18.8,73.3,12.0294647,6.8,0.388298799,5578,19.59255992,110.9773712,3.621809745,1.551873992,96.37819026,68.10232558,2198.986079,14.70670651,0.011600928,5.99492E-05,-8.385409293,1.935034803,0.69443619,29,74.6847534,6.078856314,353,4,17,1.1,0.096633811,4.8000002,1.970589173,,0,0,0,0,13.82696804,32.86197822,86.17303196,9.001187408,13.8269682,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.434627504,66263,91.71845802,5,5114,63.63862618,941,40.16218523,3.039511868,35513,49.15495882,2,2319,28.85764062,410,17.49893299,2.666892159,49842,68.98885736,3,4241,52.77501244,1121,47.84464362,1.493338571,7772,10.75645373,1,1818,22.62319562,1089,46.47887324,3.511026208,53610,74.20444321,3,5783,71.96366351,1226,52.32607768,1.512938895,6812,9.427642051,1,1466,18.24290692,964,41.14383269,2.369098033,32438,44.8986089,2,2031,25.27376804,307,13.10285958,1.281850981,2095,2.898470482,1,285,3.546540567,166,7.084933845,1.196863629,2298,3.179458786,1,674,8.387257342,289,12.33461374,3.574431361,54992,76.11737837,3,3995,49.71378795,688,29.36406317,2.412549451,12373,17.12506056,1,1197,14.89547038,263,11.22492531,0,572995.4717,3830.99741
6037141304,Census Tract 1413.04,California,Los Angeles County,712236,0,2995,12.8,5.30598656,80,20,53,158,211,7.045075125,11.3,9.9,2.5,7.1,2.596662434,6.8,8.1,37.4,6.3,26.6,49.6,1575,39.5,50.6,10.9118729,7.6,0.71223518,4205,18.39880826,112.6352615,9.731060606,3.191373573,90.26893939,60.07178841,1642.611111,13.77786964,0.108128996,0.005515825,-4.803718906,123.9218159,7.112885477,26,36.5047951,4.777777011,591,83,101,14,3.955910582,17.1000004,4.341032709,,0,0,0,0,31.28823929,112.4357842,68.71176071,8.218194221,31.2882385,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.198024205,61394,84.97889127,5,3528,43.90243902,499,21.29748186,3.506167821,56027,77.55000346,3,5165,64.27327028,1303,55.61246265,2.922661846,64568,89.3722749,3,6672,83.02638128,1967,83.95219804,2.492714712,24315,33.65492422,2,4236,52.71279243,1805,77.03798549,3.21134703,43815,60.64641152,2,4454,55.42558487,546,23.30345711,2.35378933,20723,28.68295384,1,3662,45.56993529,1732,73.92232181,3.24159787,54776,75.81839574,3,4957,61.68491787,976,41.65599659,2.343157681,19542,27.04823863,1,3396,42.25983076,1315,56.12462655,2.210402852,16514,22.85694512,1,3595,44.73618716,1361,58.08792147,4.356350288,68101,94.26257873,3,6753,84.03434545,1666,71.1054204,3.222435472,49120,67.98948024,3,4556,56.69487307,1277,54.50277422,0,1038286.371,5201.150395
6037194401,Census Tract 1944.01,California,Los Angeles County,465758,0,2391,13.4,5.479921,64.3,35.7,35,20,55,2.300292765,9.2,12.7,3.1,9.6,3.13550074,6.1,8.8,43.4,11.8,19.2,70,1414,17.5,69.8,11.5791197,7.2,0.465757203,5134,19.23617193,108.83,1.390291262,0.345328082,98.60970874,73.49806202,1777.358382,14.02482469,0,0,-11.24513872,0,-5.766820535,23,49.3819542,5.309848557,521,70,73,13.3999996,3.862699292,14,3.909585448,,0,0,0,0,12.81518066,29.27489145,87.18481934,9.042940041,12.8151808,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.518201346,67944,94.04526265,5,5859,72.90940767,1196,51.04566795,3.616025938,59823,82.80434632,3,5851,72.80985565,1580,67.43491251,2.960757424,65789,91.06235726,3,6897,85.82628173,2049,87.45198464,1.138080824,3839,5.312478372,1,770,9.581881533,537,22.91933419,3.445052693,51622,71.45269569,3,5471,68.08113489,1026,43.7900128,1.240171749,4149,5.741573811,1,808,10.05475361,551,23.51685873,3.25209646,55080,76.2391861,3,5003,62.25734196,988,42.16816048,2.249934171,17147,23.73313032,1,3024,37.63066202,1172,50.02134016,2.075084505,13965,19.32867326,1,3061,38.09109009,1167,49.80793854,4.498732222,69495,96.19212402,3,7195,89.53459433,1852,79.04396073,3.320956991,53143,73.5580317,3,4965,61.78446989,1398,59.66709347,0,680126.0399,3585.560872
6037291110,Census Tract 2911.10,California,Los Angeles County,711350,0,4391,11,4.759147663,1.1,98.9,282,226,508,11.56911865,27.4,3.8,27.9,6,2.314833235,28.5,12.4,23,22.2,42,76.4,1393,21.5,74.7,12.0194712,10.5,0.711350481,6173,20.03491705,110.6615753,1.207332491,0.193515566,98.79266751,66.78914141,1927.073604,14.28127091,0,0,-11.24513872,0,-5.766820535,31,43.5790825,5.086763065,475,34,51,7.1999998,2.660174171,10.6999998,3.366607932,,0,4,0,0,10.27997617,20.89682548,89.72002383,9.146059103,10.2799759,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.595794813,69352,95.99418645,5,6557,81.59532106,1491,63.63636364,3.255957501,45422,62.87078691,2,3540,44.05176705,744,31.75416133,2.604720422,44289,61.30251228,2,3411,42.44649079,835,35.63807085,1.124864253,3702,5.122845872,1,730,9.084121453,511,21.80964575,4.451200611,69475,96.16444045,3,7916,98.50671976,2307,98.46350832,1.248389852,4238,5.864765728,1,834,10.37829766,569,24.28510457,4.137849837,68571,94.91314278,3,7162,89.12394226,1863,79.5134443,1.912906698,10162,14.06464115,1,1898,23.61871578,808,34.48570209,1.713071907,8572,11.8637968,1,2040,25.38576406,820,34.99786598,4.116323863,65453,90.59727317,3,6037,75.12444002,1429,60.99018353,2.987364935,37888,52.44238356,2,3634,45.22150324,1017,43.40588988,1,1031913.853,4250.633476
6037103200,Census Tract 1032,California,Los Angeles County,7414593,0,6349,23,7.875602632,60.9,39.1,199,214,413,6.504961411,15,5.3,12.6,8.2,2.848379463,18.8,16.7,26.1,14.4,40.1,68.6,2351,58.2,36.5,9.9602242,8,7.414596224,856,12.64634755,113.5510559,1.964242424,0.743735563,98.03575758,21.99321212,318.1009353,9.259430499,0.680304646,0.623016466,-0.46973847,2192.604326,14.61991487,45,6.0691099,2.072470985,1792,408,421,22.7999992,5.077364852,23.5,5.078628935,,0.3543708,0,19.70379562,4.438895766,68.70608398,364.1557415,31.29391602,5.860317003,68.7060852,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.989581658,57129,79.07536854,4,2516,31.30910901,290,12.37729407,4.311151232,71027,98.312686,3,7749,96.42857143,2255,96.24413146,2.955810494,65639,90.85473043,3,6868,85.46540567,2038,86.98250107,3.966186834,55960,77.45726348,3,6862,85.39074166,2226,95.00640205,3.436535119,51370,71.10388262,3,5421,67.45893479,991,42.29620145,3.795004501,53512,74.06879369,3,6735,83.81035341,2233,95.30516432,2.864672431,45899,63.53104021,2,3698,46.01791936,704,30.04694836,3.651705325,52166,72.20568898,3,7029,87.46889,2243,95.73196756,3.941114539,61011,84.44875078,3,7762,96.59034345,2321,99.06103286,3.419152985,50801,70.31628486,3,3330,41.43852663,462,19.71830986,4.323050291,70606,97.72994671,3,7484,93.1309109,2189,93.42723005,3,10892937.78,19393.90317
6037143400,Census Tract 1434,California,Los Angeles County,1738504,18831,7056,16.9,6.427411026,73.2,26.8,106,381,487,6.901927438,5.1,5.6,3,9.3,3.076666429,9.4,10.5,32.6,5.6,34.2,47.4,3215,44.2,50.2,11.0236292,7.4,1.757335654,4015,18.20886046,112.2563171,8.801331285,3.003154629,91.19866871,51.55561251,1431.321886,13.35368325,0.051597834,8.34186E-05,-8.14284237,94.00307377,6.549277528,42,23.8998165,4.071559931,1357,103,207,7.5999999,2.756491717,15.3000002,4.098132525,,0,0,2.259276121,1.50308886,37.36785923,146.6624831,62.63214077,7.912163501,37.3678589,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.211082618,61668,85.35815627,5,3592,44.69885515,512,21.85232608,3.959873713,67594,93.56080006,3,7112,88.50174216,2051,87.53734528,2.924120294,64617,89.44009966,3,6678,83.1010453,1970,84.08023901,1.706689156,11149,15.43082566,1,2514,31.28422101,1363,58.17328212,3.163445095,42037,58.18534155,2,4252,52.91189647,482,20.57191635,2.443061936,22567,31.23537961,1,3882,48.30761573,1778,75.88561673,2.898830077,46699,64.63838328,2,3815,47.4738676,735,31.37003841,2.167594436,15241,21.09488546,1,2717,33.81035341,1059,45.19846351,2.385692384,20588,28.49608969,1,4307,53.59631658,1678,71.61758429,3.896228302,62373,86.33400235,3,5351,66.58785465,1192,50.87494665,3.323741786,53225,73.67153436,3,4975,61.90890991,1403,59.88049509,0,2572116.36,7742.491342
6037124000,Census Tract 1240,California,Los Angeles County,1333419,16656,5219,16.5,6.324249165,72.7,27.3,311,46,357,6.840390879,6.9,3.5,11,3.2,1.370425526,7.7,11.7,35.8,11.5,35.8,75.5,2193,44.5,52.1,10.9794207,7.7,1.350077238,3866,18.054608,113.9615784,7.752666667,2.772870665,92.24733333,53.12666667,1481.368667,13.45872547,0.027333333,3.54482E-05,-8.763334404,4.347101932,1.646864098,33,24.4430466,4.107908699,1231,132,190,10.6999998,3.402016312,15.3999996,4.112151483,,0,0,2.451307117,1.565665072,37.73593365,148.828295,62.26406635,7.892965689,37.7359352,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.262634961,62795,86.91812582,5,3924,48.83026381,598,25.52283397,3.445803518,53666,74.28195723,3,4768,59.33300149,1151,49.12505335,3.001873295,66917,92.62371098,3,7107,88.43952215,2116,90.31156637,1.571103769,8979,12.42715759,1,2069,25.74664012,1196,51.04566795,3.544267361,54622,75.6052322,3,5960,74.16625187,1330,56.76483141,1.892393638,12181,16.85929822,1,2477,30.82379293,1384,59.06956893,3.09312845,51127,70.76752716,3,4422,55.0273768,858,36.61971831,2.35158383,19758,27.34722126,1,3431,42.69537083,1323,56.46606914,2.600251205,25545,35.35746418,2,4888,60.82628173,1806,77.08066581,4.112788041,65403,90.52806423,3,6018,74.88800398,1423,60.73410158,3.537192532,60343,83.52411932,3,5863,72.95918367,1703,72.6845924,0,1973220.451,6153.511476
6037132101,Census Tract 1321.01,California,Los Angeles County,810523,0,4645,8.9,4.063323551,26.6,73.4,111,196,307,6.609257266,17.9,7.1,16.1,6.6,2.472800941,12,9.2,24.4,25.1,30.2,63.7,1699,35,57.9,10.5034819,7.8,0.810522272,5731,19.7099168,115.5405273,3.671111111,1.571355546,96.32888889,57.17111111,1647.449501,13.78702893,0.024444444,0.000172417,-7.598022888,1.073333333,0.071152616,16,19.7403584,3.767259989,779,23,31,3,1.292697834,4,1.694572984,,0,0,9.413942011,3.068214792,23.87636255,74.95698752,76.12363745,8.566149187,23.8763618,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.501887792,67617,93.59263617,5,5703,70.96814335,1144,48.82629108,3.24737454,45037,62.33787805,2,3482,43.33001493,730,31.15663679,2.668348815,49960,69.15219046,3,4263,53.04878049,1133,48.35680751,1.7233254,11428,15.81701156,1,2563,31.8939771,1381,58.94152796,3.397659551,50117,69.36950654,3,5246,65.28123444,909,38.79641485,1.796269535,10648,14.73735207,1,2237,27.83723245,1294,55.22833974,2.522463073,37527,51.942695,2,2617,32.56595321,448,19.12078532,1.777589401,7810,10.80905253,1,1491,18.55400697,663,28.29705506,2.426956538,21582,29.87196346,1,4430,55.12692882,1709,72.94067435,3.598865746,55690,77.08353519,3,4123,51.30662021,725,30.94323517,3.536326988,60316,83.48674649,3,5858,72.89696366,1700,72.55655143,0,1187612.003,4384.95942
